product_id,fraud_label,listed_price,original_price,seller_rating,rating_count,item_rating,item_rating_count,review1_rating,review2_rating,price_deviation,price_ratio,abnormal_discount,review_rating_diff,seller_item_rating_gap,listed_price_scaled,original_price_scaled,price_deviation_scaled,price_ratio_scaled,seller_rating_scaled,rating_count_scaled,item_rating_scaled,item_rating_count_scaled,review1_rating_scaled,review2_rating_scaled,review_rating_diff_scaled,seller_item_rating_gap_scaled
40040,1,13.47,118.57,1.5,12,3.6,28,5.0,1.0,88.639622,0.113604,1,4.0,2.1,0.004201444622792937,0.04569092566490376,0.9959119758625821,0.004088035622910006,0.001233890869207568,1.7923061235917576e-08,0.65,8.045651623284712e-05,1.0,0.0,1.0,0.0028929604628736743
40041,1,36.06,15.27,2.8,177,5.0,77,5.0,5.0,-136.149312,2.361493,0,0.0,2.2,0.01326645264847512,0.0042084804092827515,0.8785569066981584,0.12144308703702766,0.0030161776802851655,2.6436515322978423e-07,1.0,0.0002264701938406067,1.0,1.0,0.0,0.003030720484915278
40042,1,69.6,79.87,5.0,7,4.6,5,5.0,2.0,12.858395,0.871416,0,3.0,0.4,0.026725521669341893,0.030150067664976046,0.9563490357404946,0.04365096164916634,0.006032355360570333,1.0455119054285253e-08,0.8999999999999999,1.191948388634772e-05,1.0,0.25,0.75,0.0005510400881664142
40043,1,79.33,26.9,3.5,28,3.8,46,5.0,1.0,-194.907063,2.949071,0,4.0,0.3,0.030630016051364364,0.00887876926042382,0.8478813756128472,0.1521186437036622,0.0039758705785577185,4.182047621714101e-08,0.7,0.00013409419372141187,1.0,0.0,1.0,0.00041328006612481057
40044,1,79.15,55.16,3.9,8,2.8,32,5.0,3.0,-43.491661,1.434917,0,2.0,1.1,0.030557784911717498,0.02022720975339429,0.9269304847396738,0.07306953562097132,0.0045242665204277485,1.1948707490611718e-08,0.44999999999999996,9.237600011919484e-05,1.0,0.5,0.5,0.001515360242457639
40045,1,38.96,22.35,3.8,39,2.8,52,5.0,4.0,-74.317673,1.743177,0,1.0,1.0,0.014430176565008026,0.007051614120897435,0.9108372157964465,0.08916279829938467,0.004387167534960241,5.8249949016732126e-08,0.44999999999999996,0.00015197341955093345,1.0,0.75,0.25,0.0013776002204160353
40046,1,36.32,20.12,3.7,121,2.2,32,5.0,4.0,-80.516899,1.805169,0,1.0,1.5,0.013370786516853932,0.006156107316250437,0.9076007993810553,0.09239920114101252,0.004250068549492734,1.8072420079550222e-07,0.30000000000000004,9.237600011919484e-05,1.0,0.75,0.25,0.002066400330624053
40047,1,36.94,177.12,1.5,15,4.0,5,5.0,1.0,79.144083,0.208559,1,4.0,2.5,0.013619582664526484,0.06920299894386418,0.9909546604989241,0.009045330625922852,0.001233890869207568,2.240382654489697e-08,0.75,1.191948388634772e-05,1.0,0.0,1.0,0.003444000551040088
40048,1,65.57,82.4,4.6,9,4.6,5,5.0,4.0,20.424757,0.795752,0,1.0,0.0,0.025108346709470302,0.031166046237064343,0.9602991898696701,0.03970078768141357,0.005483959418700301,1.3442295926938183e-08,0.8999999999999999,1.191948388634772e-05,1.0,0.75,0.25,0.0
40049,1,74.13,76.85,4.5,10,4.6,2,3.0,1.0,3.539362,0.964606,0,2.0,0.1,0.02854333868378812,0.028937318539400285,0.9514838684798119,0.04851611168161084,0.005346860433232794,1.4935884363264646e-08,0.8999999999999999,2.97987097158693e-06,0.5,0.0,0.5,0.00013776002204160355
40050,1,50.27,20.64,2.3,126,2.1,15,5.0,5.0,-143.556202,2.435562,0,0.0,0.2,0.018968699839486357,0.006364925046482024,0.8746900077686797,0.12530999118718467,0.002330682752947628,1.8819214297713454e-07,0.275,4.1718193602217024e-05,1.0,1.0,0.0,0.0002755200440832071
40051,1,84.88,56.52,4.2,27,4.9,154,5.0,2.0,-50.176929,1.501769,0,3.0,0.7,0.032857142857142856,0.020773348432461522,0.9234403214359824,0.07655966342405082,0.004935563476830272,4.0326887780814547e-08,0.9750000000000001,0.0004559202586528003,1.0,0.25,0.75,0.0009643201542912246
40052,1,16.86,123.29,2.0,10,4.6,1,5.0,2.0,86.324925,0.136751,1,3.0,2.6,0.005561797752808988,0.047586348139313554,0.9947035470413942,0.00529646601030128,0.0019193857965451055,1.4935884363264646e-08,0.8999999999999999,0.0,1.0,0.25,0.75,0.0035817605730816917
40053,1,16.54,92.99,1.6,42,2.8,170,5.0,1.0,82.213141,0.177869,1,4.0,1.2,0.005433386837881219,0.03541869962774223,0.9925569169243211,0.007443104480459589,0.0013709898546750755,6.273071432571151e-08,0.44999999999999996,0.0005035981941981912,1.0,0.0,1.0,0.0016531202644992423
40054,1,6.53,43.4,2.1,9,4.1,23,5.0,2.0,84.953917,0.150461,1,3.0,2.0,0.0014165329052969503,0.015504716469695326,0.9939877878810035,0.006012220994149484,0.002056484782012613,1.3442295926938183e-08,0.7749999999999999,6.555716137491247e-05,1.0,0.25,0.75,0.0027552004408320707
40055,1,66.62,119.0,4.3,46,3.3,28,5.0,1.0,44.016807,0.559832,0,4.0,1.0,0.025529695024077047,0.04586360186490296,0.9726158400277269,0.02738416362674778,0.0050726624622977785,6.870506807101737e-08,0.575,8.045651623284712e-05,1.0,0.0,1.0,0.0013776002204160353
40056,1,56.81,75.43,4.6,8,4.7,5,5.0,1.0,24.685139,0.753149,0,4.0,0.1,0.021593097913322635,0.028367085506844802,0.9625233982209445,0.03747662213970059,0.005483959418700301,1.1948707490611718e-08,0.925,1.191948388634772e-05,1.0,0.0,1.0,0.00013776002204160355
40057,1,37.88,39.29,4.7,1,4.5,3,5.0,5.0,3.588699,0.964113,0,0.0,0.2,0.013996789727126807,0.013854253255749516,0.9515096257399418,0.04849037373799033,0.00562105840416781,1.4935884363264647e-09,0.875,5.95974194317386e-06,1.0,1.0,0.0,0.0002755200440832071
40058,1,75.85,118.06,1.8,89,2.1,182,5.0,1.0,35.753007,0.64247,0,4.0,0.3,0.029233547351524877,0.04548612366025355,0.9683015759609693,0.03169842769350546,0.0016451878256100907,1.3292937083305535e-07,0.275,0.0005393566458572344,1.0,0.0,1.0,0.00041328006612481057
40059,1,44.93,24.24,2.7,172,3.4,55,5.0,1.0,-85.354785,1.853548,0,4.0,0.7,0.016825842696629213,0.007810586255777625,0.9050750947743526,0.09492491305666476,0.0028790786948176585,2.5689721104815194e-07,0.6,0.00016091303246569425,1.0,0.0,1.0,0.0009643201542912246
40060,1,23.66,61.41,3.9,260,4.3,190,3.0,1.0,61.472073,0.385279,0,2.0,0.4,0.008290529695024078,0.02273703824175471,0.9817286727293287,0.018271313174840022,0.0045242665204277485,3.883329934448808e-07,0.825,0.0005631956136299298,0.5,0.0,0.5,0.0005510400881664142
40061,1,117.89,44.11,3.7,99,3.4,78,2.0,1.0,-167.263659,2.672637,0,1.0,0.3,0.04610353130016051,0.01578983298597307,0.8623131073294988,0.13768691407528189,0.004250068549492734,1.4786525519632e-07,0.6,0.00022945006481219364,0.25,0.0,0.25,0.00041328006612481057
40062,1,49.59,63.34,4.6,9,4.9,3,5.0,2.0,21.708241,0.782918,0,3.0,0.3,0.018695826645264847,0.02351207327896041,0.9609692555660154,0.0390307658387653,0.005483959418700301,1.3442295926938183e-08,0.9750000000000001,5.95974194317386e-06,1.0,0.25,0.75,0.00041328006612481057
40063,1,7.94,94.43,2.7,9,4.6,16,5.0,2.0,91.591655,0.084083,1,3.0,1.9,0.0019823434991974318,0.03599696411146048,0.9974531373011192,0.0025468392058288396,0.0028790786948176585,1.3442295926938183e-08,0.8999999999999999,4.469806457380396e-05,1.0,0.25,0.75,0.002617440418790467
40064,1,36.73,49.93,4.6,1,4.8,2,5.0,1.0,26.437012,0.73563,0,4.0,0.2,0.013535313001605135,0.018126985274334293,0.9634379947423297,0.03656201152248421,0.005483959418700301,1.4935884363264647e-09,0.95,2.97987097158693e-06,1.0,0.0,1.0,0.0002755200440832071
40065,1,58.41,18.8,3.7,180,2.9,94,5.0,2.0,-210.691489,3.106915,0,3.0,0.8,0.022235152487961474,0.0056260315395087164,0.8396408347108172,0.16035917103192884,0.004250068549492734,2.6884591853876366e-07,0.475,0.00027712800035758453,1.0,0.25,0.75,0.0011020801763328284
40066,1,28.5,42.39,2.7,279,3.4,10,5.0,1.0,32.767162,0.672328,0,4.0,0.7,0.010232744783306581,0.015099128185976283,0.9667427623652376,0.033257217796185234,0.0028790786948176585,4.1671117373508367e-07,0.6,2.6818838744282374e-05,1.0,0.0,1.0,0.0009643201542912246
40067,1,49.16,156.19,3.0,255,3.1,133,5.0,5.0,68.525514,0.314745,0,0.0,0.1,0.018523274478330656,0.0607980853020428,0.9854110473092188,0.014588959999730677,0.003290375651220181,3.808650512632485e-07,0.525,0.0003933429682494748,1.0,1.0,0.0,0.00013776002204160355
40068,1,24.09,31.79,4.9,1,4.5,4,2.0,2.0,24.221453,0.757785,0,0.0,0.4,0.008463081861958266,0.010842459069717012,0.9622813226808712,0.037718652781941316,0.005895256375102825,1.4935884363264647e-09,0.875,8.939612914760791e-06,0.25,0.25,0.0,0.0005510400881664142
40069,1,85.91,107.08,2.1,313,4.1,25,5.0,4.0,19.770265,0.802297,0,1.0,2.0,0.03327046548956661,0.041076856971901964,0.9599575006567681,0.040042481070858255,0.002056484782012613,4.6749318057018346e-07,0.7749999999999999,7.151690331808633e-05,1.0,0.75,0.25,0.0027552004408320707
40070,1,8.55,53.22,3.5,19,4.5,16,5.0,4.0,83.934611,0.160654,1,1.0,1.0,0.0022271268057784915,0.019448158990607218,0.9934556410177166,0.006544364725029477,0.0039758705785577185,2.837818029020283e-08,0.875,4.469806457380396e-05,1.0,0.75,0.25,0.0013776002204160353
40071,1,39.3,37.16,1.3,91,4.2,33,5.0,2.0,-5.758881,1.057589,0,3.0,2.9,0.01456661316211878,0.012998903706916283,0.946629555009147,0.053370454910141654,0.0009596928982725529,1.359165477057083e-07,0.8,9.535587109078177e-05,1.0,0.25,0.75,0.003995040639206502
40072,1,65.0,91.76,4.5,6,4.8,4,5.0,2.0,29.163034,0.70837,0,3.0,0.3,0.024879614767255216,0.03492476538123291,0.9648611631103674,0.035138854639938474,0.005346860433232794,8.961530617958788e-09,0.95,8.939612914760791e-06,1.0,0.25,0.75,0.00041328006612481057
40073,1,12.66,88.31,2.3,11,4.4,19,3.0,2.0,85.664138,0.143359,1,1.0,2.1,0.0038764044943820227,0.03353934005565795,0.9943585714115533,0.005641448427024031,0.002330682752947628,1.642947279959111e-08,0.8500000000000001,5.363767748856475e-05,0.5,0.25,0.25,0.0028929604628736743
40074,1,68.28,91.67,4.6,2,4.8,2,3.0,2.0,25.515436,0.744846,0,1.0,0.2,0.026195826645264847,0.034888623851000514,0.9629568695672787,0.03704314922716291,0.005483959418700301,2.9871768726529295e-09,0.95,2.97987097158693e-06,0.5,0.25,0.25,0.0002755200440832071
40075,1,12.6,65.65,2.0,40,4.1,28,5.0,2.0,80.807312,0.191927,1,3.0,2.1,0.0038523274478330658,0.02443970588825842,0.9918229788403033,0.008177027424510501,0.0019193857965451055,5.974353745305858e-08,0.7749999999999999,8.045651623284712e-05,1.0,0.25,0.75,0.0028929604628736743
40076,1,14.3,175.6,2.7,19,4.3,28,5.0,1.0,91.856492,0.081435,1,4.0,1.6,0.004534510433386838,0.06859260865549492,0.9975914001768722,0.002408595646585218,0.0028790786948176585,2.837818029020283e-08,0.825,8.045651623284712e-05,1.0,0.0,1.0,0.002204160352665657
40077,1,15.95,22.5,1.8,43,4.0,47,3.0,2.0,29.111111,0.708889,0,1.0,2.2,0.005196629213483146,0.007111850004618085,0.9648340557828501,0.03516594995989596,0.0016451878256100907,6.422430276203799e-08,0.75,0.00013707406469299878,0.5,0.25,0.25,0.003030720484915278
40078,1,81.3,147.48,3.7,14,3.8,68,5.0,2.0,44.873881,0.551261,0,3.0,0.1,0.031420545746388445,0.05730038832066372,0.9730632907841287,0.02693669929658272,0.004250068549492734,2.0910238108570506e-08,0.7,0.00019965135509632432,1.0,0.25,0.75,0.00013776002204160355
40079,1,39.92,58.8,2.5,264,4.5,22,2.0,1.0,32.108844,0.678912,0,1.0,2.0,0.014815409309791333,0.0216889338650154,0.9663990757208488,0.03360094725013538,0.002604880723882643,3.943073471901867e-07,0.875,6.257729040332554e-05,0.25,0.0,0.25,0.0027552004408320707
40080,1,16.53,119.44,1.6,20,4.7,23,2.0,2.0,86.160415,0.138396,1,0.0,3.1,0.0054293739967897275,0.04604029379048353,0.9946176616640108,0.005382346167006625,0.0013709898546750755,2.987176872652929e-08,0.925,6.555716137491247e-05,0.25,0.25,0.0,0.004270560683289709
40081,1,11.82,110.27,1.9,29,4.5,24,5.0,4.0,89.280856,0.107191,1,1.0,2.6,0.0035393258426966293,0.04235787343236112,0.9962467435003013,0.0037532335287146354,0.0017822868110775978,4.3314064653467476e-08,0.875,6.853703234649939e-05,1.0,0.75,0.25,0.0035817605730816917
40082,1,116.94,31.64,3.0,56,3.5,41,1.0,1.0,-269.595449,3.695954,0,0.0,0.5,0.0457223113964687,0.010782223185996363,0.8088889726113313,0.19111100180734544,0.003290375651220181,8.364095243428202e-08,0.625,0.00011919483886347721,0.0,0.0,0.0,0.0006888001102080177
40083,1,49.22,92.7,3.4,269,3.5,35,5.0,1.0,46.903991,0.53096,0,4.0,0.1,0.018547351524879616,0.03530224358588231,0.9741231458900805,0.02587684941130903,0.003838771593090211,4.01775289371819e-07,0.625,0.00010131561303395563,1.0,0.0,1.0,0.00013776002204160355
40084,1,20.18,108.9,1.6,17,4.1,15,5.0,4.0,81.469238,0.185308,1,1.0,2.5,0.006894060995184591,0.04180771902771252,0.9921685491053935,0.007831470733183642,0.0013709898546750755,2.53910034175499e-08,0.7749999999999999,4.1718193602217024e-05,1.0,0.75,0.25,0.003444000551040088
40085,1,18.66,98.92,2.0,33,4.9,29,5.0,1.0,81.136272,0.188637,1,4.0,2.9,0.006284109149277689,0.037800024897498605,0.9919947182710012,0.00800526711109981,0.0019193857965451055,4.9288418398773336e-08,0.9750000000000001,8.343638720443405e-05,1.0,0.0,1.0,0.003995040639206502
40086,1,71.83,26.83,3.1,175,3.7,36,5.0,5.0,-167.722698,2.677227,0,0.0,0.6,0.027620385232744783,0.008850659181354182,0.8620734578385939,0.13792654320554176,0.0034274746366876885,2.613779763571313e-07,0.675,0.00010429548400554256,1.0,1.0,0.0,0.0008265601322496211
40087,1,21.84,146.67,2.4,10,3.7,28,5.0,4.0,85.109429,0.148906,1,1.0,1.3,0.007560192616372392,0.05697511454857221,0.9940689756921255,0.005931039447841391,0.0024677817384151355,1.4935884363264646e-08,0.675,8.045651623284712e-05,1.0,0.75,0.25,0.0017908802865408459
40088,1,46.98,48.34,4.7,5,4.9,4,5.0,4.0,2.813405,0.971866,0,1.0,0.2,0.01764847512038523,0.017488484906895405,0.9511048696900166,0.048895132920322576,0.00562105840416781,7.467942181632323e-09,0.9750000000000001,8.939612914760791e-06,1.0,0.75,0.25,0.0002755200440832071
40089,1,62.14,25.43,2.2,174,3.7,22,3.0,2.0,-144.357059,2.443571,0,1.0,1.5,0.023731942215088283,0.00828845759996145,0.8742719060990227,0.125728115305758,0.002193583767480121,2.5988438792080486e-07,0.675,6.257729040332554e-05,0.5,0.25,0.25,0.002066400330624053
40090,1,46.63,110.76,4.2,9,2.7,18,5.0,1.0,57.899964,0.421,0,4.0,1.5,0.017508025682182987,0.04255464398584858,0.9798637895640487,0.02013619164150973,0.004935563476830272,1.3442295926938183e-08,0.42500000000000004,5.0657806516977816e-05,1.0,0.0,1.0,0.002066400330624053
