is_fraudulent,product_title,description,listed_price,original_price,seller_rating,rating_count,item_rating,item_rating_count,review_1,review1_rating,review_2,review2_rating,image_url
,(Brand new) NVIDIA Graphics card GTX 1050TI Super 4GB Video card 128bit GPU GT610 710 730 740 750 Video card Computer PC Gaming Video rendering design work COD 1yr warranty,"BrandNVIDIA | SKU4152360111_PH-27029807933 | gpu_interfacePCI-E 2.0 | Slot OccupancyQuad Slot | Graphic Card ModelNvidia GTX 1050Ti | power_consumption1-500 | input_voltageOther | RGB LightingNo | conditionNew | Model1050TI | Cooler_TypeSingle Fan | Graphics Memory4GB | Warranty TypeLocal Supplier Warranty | • Quality Control (QC) & 1 Years Warranty • Bubble Wrap & Box Pack & Product Test Before Ship Out 〖Description〗 • Model: GTX 1050TI Super 4GB • Video Memory Type: GDDR5 • Video Memory: 4GB • Memory Bit Width: 128Bit • Output Interface: HDMI*1+DP*1+DVI-D*1 • GPU Clock: 1020MHz • TDP: 75W • Resolution:Up to 4096*2160 • Warranty & Refund Policy: 1. No reason to return or exchange within 30 days. 2. If it is verified that it is the quality problem of the product itself within 12 months, it can be exchanged. • Warranty & Refund Failure: 1. Unauthorized disassembly of machinery, modification or replacement of equipment. 2. Damage caused by lightning strike/voltage surge/poor quality power supply. 3. Circuit boards and components are damaged due to water",11999.0,23998.0,5.0,0,5.0,85,Finally a Legit Graphics card that works for low tier gaming setup will buy more in the future....,5,Maganda po ang gpu malakas ang performance nya at saka sulit narin sa presyo,5,https://img.lazcdn.com/g/ff/kf/S1090225e40d54354a0cc7f73da06857b7.jpg_720x720q80.jpg_.webp
,Nvidia Geforce RTX 4060 4060Ti 4070 4070Super GPU Graphics Card | Brand New Full List Videocard | For Gaming Work Streaming Pisonet Office Plug and Play Best Seller For Ryzen and Intel Desktop,BrandMSI | SKU2019231003_PH-31628614577 | Slot OccupancyDual Slot | Graphic Card ModelRTX 4060 | power_consumption170 w | input_voltage170 w | RGB LightingYes | conditionNew | ModelRTX 40 Series | Cooler_TypeDouble Fans | Graphics Memory8GB & Up | Warranty TypeLocal Supplier Warranty | warranty1 Year,41391.0,55000.0,4.8,0,5.0,6,Good. Great Fair hopefully it will last. I'm enjoying it at the moment. I love the RGB setup.,5,Well packed and safe na safe yung product upon arrival! Super fast delivery pa :) Also in good working condition yun gpu and working talaga! Sorry di ko na mabenchmark hehehe Thanks seller! Will definitely recommend you,5,https://img.lazcdn.com/g/p/a3d4fcbf8cbfc69051e3095631ee3292.png_720x720q80.png_.webp
,Zotac ZT-B50600G-10L RTX5060 Solo 8GB GDDR7 128-bit GPU | Zotac GPU,"BrandZotac | SKU5238395051_PH-31031138349 | ModelZT-B50600G-10L | conditionNew | Cooler_TypeSingle Fan | Graphics Memory8GB & Up | Warranty TypeLocal Supplier Warranty | warranty1 Year | Slot OccupancySingle Slot | Graphic Card ModelRTX5060 | RGB LightingNo | GPU: NVIDIA GeForce RTX 5060 GPU CUDA cores: 3840 Video Memory: 8GB GDDR7 Memory Bus: 128-bit Engine Clock: 2497 MHz Memory Clock: 28 Gbps AI TOPS: 614 PCI Express: PCI Express 5.0 x8 Display Outputs: 3 x DisplayPort 2.1b with UHBR20: (up to 4K 480Hz or 8K 165Hz with DSC): 1 x HDMI® Connector (Supports 4K 480Hz HDR or 8K 120Hz HDR with DSC, and Gaming VRR as specified in the HDMI 2.1b Specification) HDCP Support: 2.3 Multi Display Capability: Quad Display Recommended Power Supply: 550W Power Consumption: 145W Power Input: 1 x 8-pin power input DirectX: Microsoft DirectX® 12 Ultimate OpenGL: 4.6 Cooling: Air Cooled Slot Size:2 SLI:No Supported OS: Windows 11 / Windows 10 64-bit (v1809 November 2018 or later) Card Length: 164.5mm x 111.2mm x 36.4mm / 6.5"" x 4.4"" x 1.4"" Accessories: User Manual | ZOTAC GAMING GeForce RTX 5060 SOLO ZT-B50600G-10L The ZOTAC GAMING GeForce RTX 5060 SOLO is a super-compact graphics card powered by NVIDIA‘s cutting edge Blackwell Architecture, DLSS4 and 8GB of GDDR7 memory. With a single-fan, dual-dual slot footprint, the SOLO is ready to deliver big performance in a minuscule footprint. Feature Highlights: - Powered by the NVIDIA Blackwell architecture and DLSS 4 - 8-Pin PCIe power connector - ITX-Ready ultra-compact Graphics Card - Fits in 99% of PC builds - BladeLink Fan - All-new FireStorm Utility",23125.0,24743.0,4.8,0,5.0,7,"Legit 5060 so small and cute but packs a performance, runs cool around 65° Celsius under load tested on latest titles sadly only 8 gb vram Fair enough used coupon to get significant discount. If you have extra budget ditch a 5050 and just get this instead. Good frames and temps. Fits most cases , literally plug and play.",5,"145W low power consumption, Single-fan ultra-quiet design, Fits 99% of PC builds, FireStorm utility included, Blackwell architecture power, DLSS 4 for enhanced gaming,",5,https://img.lazcdn.com/g/p/5a83f6a77e749dd1e66302859fdf6120.jpg_720x720q80.jpg_.webp
,Gigabyte GV-N5060WF2-8GD RTX5060 WINDFORCE SFF 8GB GDDR7 GPU Graphic Card | Gigabyte Video Card ***FREE!!! Redragon Mechanical Keyboard***,"BrandGigabyte | SKU5098489041_PH-30043500427 | Slot OccupancySingle Slot | Graphic Card ModelRTX5060 | RGB LightingNo | conditionNew | ModelGV-N5060WF2-8GD | Cooler_TypeDouble Fans | Graphics Memory8gb | Warranty TypeLocal Supplier Warranty | warranty1 Year | Return PolicyGV-N5060WF2-8GD | Graphics Processing GeForce RTX™ 5060 Core Clock 2497MHz CUDA® Cores 3840 Memory Clock 28 Gbps Memory Size 8 GB Memory Type GDDR7 Memory Bus 128 bit Card Bus PCI-E 5.0 Digital max resolution 7680x4320 Multi-view 4 Card size L=199 W=116 H=40 PCB Form ATX DirectX DirectX 12 API OpenGL 4.6 Recommended PSU 450W Power Connectors 8 Pin*1 Output DisplayPort 2.1b *3 HDMI 2.1b *1 Accessories Quick guide | The Gigabyte GeForce RTX 5060 WINDFORCE SFF 8GB is a compact, high-performance graphics card designed for small form factor (SFF) builds. Here are its key features: GPU Architecture: Powered by NVIDIA Blackwell architecture with DLSS 4 for AI-enhanced graphics. Memory: Integrated with 8GB GDDR7 on a 128-bit memory interface. Cooling System: Features WINDFORCE cooling, including Hawk fans, server-grade thermal conductive gel, and composite copper heat pipes. Ray Tracing & AI: Equipped with 4th-gen Ray Tracing Cores and 5th-gen Tensor Cores for enhanced AI performance. Connectivity: Includes 1x HDMI 2.1b and 3x DisplayPort 2.1b. PCIe Interface: Uses PCIe 5.0 x8 for high-speed data transfer. Power Requirements: Requires 1x 8-pin power connector with a recommended 300W PSU. Size: Designed for small form factor builds",23591.0,29995.0,4.9,0,5.0,4,"apaka ganda, solid yung quality nya, smooth na smooth yung mga nilalaro ko like nba, dota2 and valorant.",5,"Thanks for shopping with us! If you're happy with our product and service, please leave us a 5-star rating on our item. Just go to your Lazada App and click on “To Review” in the Account Page. Should there be any concern, just chat us! Thanks!",5,https://img.lazcdn.com/g/p/e929b8c55a82dcd27fe8d5df7a2c49df.jpg_720x720q80.jpg_.webp
,Palit NE63050018P1-1070D RTX3050 Dual 8GB GDDR6 128BIT DVI HDMI DP GRAPHICS CARD | GPU | Palit Video Card,"BrandPalit | SKU4335893861_PH-24330653231 | Slot OccupancySingle Slot | Graphic Card ModelRTX3050 | power_consumption130w | RGB LightingYes | Video_OutputDisplayPort 1.4a | ModelNE63050018P1-1070D | conditionNew | graphic_card_chipsetNVIDIA | Cooler_TypeDouble Fans | Graphics Memory8gb | Warranty TypeLocal Supplier Warranty | warranty1 Year | Wattage (W)130w | GPU: NVIDIA GeForce RTX 3050 GA106 Ampere architecture 2560 CUDA cores 80 Tensor Cores 2nd Gen Ray Tracing Cores Memory: 8GB GDDR6 14 Gbps memory speed 128-bit memory interface 224 GB/s memory bandwidth Display Outputs: 3x DisplayPort 1.4a 1x HDMI 2.1 Other Features: Boost Clock: Up to 1777 MHz Base Clock: 1552 MHz PCIe 4.0 interface Dual 100mm fans with 0-dB technology for silent operation at low loads RGB lighting on the side Dimensions: 245mm x 119mm x 40mm Power: 130W TDP, recommended PSU 550W 1x 8-pin PCIe power connector Software: NVIDIA GeForce Experience NVIDIA DLSS (Deep Learning Super Sampling) NVIDIA G-SYNC",15450.0,16531.0,4.8,0,5.0,13,running on first install. will update in a week if anything happens. update: running very nice but loud. i suggest tuning the power and fans in the nvidia app,5,5/5 5/5 5/5 But using this to play son of the forest low settings with dlss set to quality preset . Temps are 68C . Also the rgb lighting looks cool though,5,https://img.lazcdn.com/g/p/e650687ab9d1258c7bb318821c19ced7.jpg_720x720q80.jpg_.webp
,100%NEW NVIDIA Graphics card GTX 750TI Super 4GB Video card 128bit GPU GT610 710 730 740 Video card Computer PC Gaming Video rendering design work COD 1yr warranty,"BrandNVIDIA | SKU4056968957_PH-22146475133 | gpu_interfacePCI-E 3.0 | Slot OccupancyQuad Slot | Graphic Card ModelGTX 750TI | power_consumption1-500 | input_voltageOther | RGB LightingNo | Video_OutputHDMI 2.0,DVI,VGA | graphic_card_chipsetNVIDIA | conditionNew | ModelGTX 750TI | Cooler_TypeSingle Fan | Graphics Memory4GB | Wattage (W)60w | Warranty TypeLocal Supplier Warranty | warranty1 Year | • Quality Control (QC) & 1 Years Warranty • Bubble Wrap & Box Pack & Product Test Before Ship Out 〖Description〗 • Model: GTX 750TI Super 4GB • Video Memory Type: GDDR5 • Video Memory: 4GB • Memory Bit Width: 128Bit • Output Interface: HDMI*1+DP*1+DVI-D*1 • GPU Clock: 1020MHz • TDP: 60W • Resolution:Up to 4096*2160 • Warranty & Refund Policy: 1. No reason to return or exchange within 30 days. 2. If it is verified that it is the quality problem of the product itself within 12 months, it can be exchanged. • Warranty & Refund Failure: 1. Unauthorized disassembly of machinery, modification or replacement of equipment. 2. Damage caused by lightning strike/voltage surge/poor quality power supply. 3. Circuit boards and components are damaged due to water",1999.0,3998.0,5.0,0,4.9,104,"Fast delivery cheap price, good quality and performance brandnew.",5,Sana gumana yung games ko na call of duty ww2.,5,https://img.lazcdn.com/g/ff/kf/S55cb6adac0cb430d97944429bcdb08dcX.jpg_720x720q80.jpg_.webp
,RTX 3070 MSI Ventus 3X OC Gaming Graphics Card | 8GB Nvidia GeForce Videocard | High Cooling Triple Fans | GPU for AMD Ryzen and Intel Desktop PC | For Gaming Work Streaming Editing Office | Collinx Computer,,35269.0,44000.0,4.8,0,5.0,2,"scared box came in crushed. card was not damage thsy i know off. This thing is a beast. After waiting 2 years for the prices of gpus to normalize I finally got a card I want. I can finally play Doom Eternal with ray tracing in 140fps in 1080p, still need to tesg more games. Its a fast and quiet as well. the triple fans keep things cool and quiet. overall happy. cons. didnt like price going up by few thousand after I bought this. prices internationally are going down. We love to know that your gaming experience has improve immensely. Thank you so much!",5,,5,https://img.lazcdn.com/g/p/238c62e56fd16c457cce2adc36cfd799.png_720x720q80.png_.webp
,INPLAY GTX750Ti / GTX960 / GT730 Graphics Card 4GB GDDR5 Nvidea GeForce Video Card For PC Gaming,"BrandRamsta | SKU4608374113_PH-32075042448 | gpu_interfacePCI-E 4.0 | Slot OccupancyTriple Slot | Graphic Card ModelGTX 750TI | power_consumption1-500 | input_voltage1-500 | RGB LightingNo | conditionNew | ModelGTX 750Ti | Cooler_TypeSingle Fan | Graphics Memory4GB | Warranty TypeLocal Supplier Refund Warranty | warranty1 Year | About this item 4K HDR Technology: This GTX 750TI 4GB GDDR5(128bit) graphics card with 1020MHz GPU clock and 1350MHz memory clock, features powerful image processing capabilities, and supports 4K and HDR technology that can significantly improve the picture clarity, brightness, color, providing clearer and brighter image. Cost performance: For players with a limited budget, due to its low-power design, the 750ti gaming card can provide powerful graphics card performance for many users without upgrading the power supply, which means that even under high load tasks, the graphics card can maintain relatively low power consumption. PCB Material: The video card is made of PCB material to ensure better electrical performance and longer lifespan. And it is also equipped with a cooling fan to provide more airflow, quiet operation and no noise disturbance. Output Interface: The GTX 750ti low profile graphics card provides High Definition Multimedia Interface, DVI, VGA，HDMI full interface. Supports 3 monitors working simultaneously.Experience a smooth gaming experience and seamless graphics rendering. Easy to Install: The computer graphics cards are stable and easy to install, providing a better environment for office gaming and multimedia. Compatible with Windows 11, Windows 10 32/64 bit, Windows 8.1 32/64 bit, Windows 8 32/64 bit, and Windows 7 32/64 bit. Product Description: • Brand: INPLAY • Model: GTX960 • Chip Series : Nvidia GeForce GTX960 • 100% original GTX960 Ti chipset • 100% authentic 4GB GDDR5 128 bit • Core frequency: 1215MHz • Memory frequency: 1753MHz • Interface type: PCI Express 3.0×16 • I/O interface: HDMI 2.0 * 1, DVI * 1, DP 1.2 * 1 • Maximum Power Consumption: 120W •Recommended Power: Above 400W • Brand: INPLAY • Model: GTX750Ti • Chip Series : Nvidia GeForce GTX750Ti • 100% original GTX750 Ti chipset • 100% authentic 4GB GDDR5 128 bit • Core frequency: 1020MHz • Memory frequency: 1350MHz •Interface type: PCI Express 3.0 • I/O interface: HDMI * 1, DVI * 1, VGA * 1 • 3D API: DirectX 11.2, OpenGL 4.4 • Maximum Power Consumption: 75W • Recommended Power: Above 300W Product Description: • Brand: RAMSTA • Model: GTX1060 6GB • Chip Series : Nvidia GeForce GTX1060 • 100% original GTX1060 chipset • 100% authentic 6GB GDDR5 192 bit • Core frequency: 1280MHz • Memory frequency: 2002MHz • Interface type: PCI Express 3.0 • I/O interface: HDMI * 1, DP * 3 • 3D API: DirectX 11.2, OpenGL 4.4 • Support HDCP: Yes • Maximum power consumption: 120W • Recommended Power: Above 500W Product Description: • Brand: INPLAY • Model: GT730 • Chip Series : Nvidia GeForce GT730 • 100% original GT730 chipset • 100% authentic 2GB DDR3 64 bit • Core frequency: 902MHz • Memory frequency: 1253MHz •Interface type: PCI Express 2.0*8 • I/O interface: HDMI * 1, DVI * 1, VGA * 1 • Maximum power consumption: 38W • Recommended Power: Above 250W • Reminder: GT730 video card requires 250 W power supply | About this item 4K HDR Technology: This GTX 750TI 4GB GDDR5(128bit) graphics card with 1020MHz GPU clock and 1350MHz memory clock, features powerful image processing capabilities, and supports 4K and HDR technology that can significantly improve the picture clarity, brightness, color, providing clearer and brighter image. Cost performance: For players with a limited budget, due to its low-power design, the 750ti gaming card can provide powerful graphics card performance for many users without upgrading the power supply, which means that even under high load tasks, the graphics card can maintain relatively low power consumption. PCB Material: The video card is made of PCB material to ensure better electrical performance and longer lifespan. And it is also equipped with a cooling fan to provide more airflow, quiet operation and no noise disturbance. Output Interface: The GTX 750ti low profile graphics card provides High Definition Multimedia Interface, DVI, VGA，HDMI full interface. Supports 3 monitors working simultaneously.Experience a smooth gaming experience and seamless graphics rendering. Easy to Install: The computer graphics cards are stable and easy to install, providing a better environment for office gaming and multimedia. Compatible with Windows 11, Windows 10 32/64 bit, Windows 8.1 32/64 bit, Windows 8 32/64 bit, and Windows 7 32/64 bit. Product Description: • Brand: INPLAY • Model: GTX960 • Chip Series : Nvidia GeForce GTX960 • 100% original GTX960 Ti chipset • 100% authentic 4GB GDDR5 128 bit • Core frequency: 1215MHz • Memory frequency: 1753MHz • Interface type: PCI Express 3.0×16 • I/O interface: HDMI 2.0 * 1, DVI * 1, DP 1.2 * 1 • Maximum Power Consumption: 120W •Recommended Power: Above 400W • Brand: INPLAY • Model: GTX750Ti • Chip Series : Nvidia GeForce GTX750Ti • 100% original GTX750 Ti chipset • 100% authentic 4GB GDDR5 128 bit • Core frequency: 1020MHz • Memory frequency: 1350MHz •Interface type: PCI Express 3.0 • I/O interface: HDMI * 1, DVI * 1, VGA * 1 • 3D API: DirectX 11.2, OpenGL 4.4 • Maximum Power Consumption: 75W • Recommended Power: Above 400W Product Description: • Brand: RAMSTA • Model: GTX1060 6GB • Chip Series : Nvidia GeForce GTX1060 • 100% original GTX1060 chipset • 100% authentic 6GB GDDR5 192 bit • Core frequency: 1280MHz • Memory frequency: 2002MHz • Interface type: PCI Express 3.0 • I/O interface: HDMI * 1, DP * 3 • 3D API: DirectX 11.2, OpenGL 4.4 • Support HDCP: Yes • Maximum power consumption: 120W • Recommended Power: Above 500W Product Description: • Brand: INPLAY • Model: GT730 • Chip Series : Nvidia GeForce GT730 • 100% original GT730 chipset • 100% authentic 2GB DDR3 64 bit • Core frequency: 902MHz • Memory frequency: 1253MHz •Interface type: PCI Express 2.0*8 • I/O interface: HDMI * 1, DVI * 1, VGA * 1 • Maximum power consumption: 38W • Recommended Power: Above 200W Product Description: • Brand: INPLAY • Model: GT1030 • Chip Series : Nvidia GeForce GT1030 • 100% original GT1030 chipset • 100% authentic 4GB GDDR4 64 bit • Core frequency: 1152MHz • Memory frequency: 2100MHz •Interface type: PCI Express 3.0*4 • I/O interface: HDMI * 1, DVI * 1 • Maximum power consumption: 30W • Recommended Power: Above 300W",5499.0,10000.0,4.9,0,4.9,129,"ang ganda ,naging smooth ang pc ko,thank you sa seller at rider very secured ang item,di mo talaga ako binibigo inplay gears Thank you for your praise of our store and look forward to our next meeting. If you have any comments or other questions, you can contact the customer service directly. Please remember to collect our store.",5,"Mabilis dumating, I ordered friday night (Jul25) dumating ng sunday afternoon (Jul27). Working as intended naman, natakot lang ako kasi unang salpak di sya nagreflect kagad. Binabasa at iniinstall pa pala driver nun. Will post again pag nasira na sya para lang malaman kung gano sya katagal. So far, pag high demand umiinit sya hanggang 43°C, need talaga ng nga fan unless aircon yung room mo. Di naman sya masyado gamit, 2 hours at a time, twice a day, minsan di pa nagagamit.",5,https://img.lazcdn.com/g/p/07e933bb340387aaeccc828ca07f0409.png_720x720q80.png_.webp
TRUE,{hot} USED XFX R7 240 2GB Graphics Card GPU Radeon R7 240A 2GB AMD Video Screen Cards Desktop PC Computer Game Map Videocard VGA HDMI PCI-E,"SKU5074388175_PH-29896699297 | Graphics Memory6GB | Slot OccupancySingle Slot | Cooler_TypeFanless | Graphic Card ModelNvidia GTX 1050 | conditionNew | RGB LightingNo | Warranty TypeNo Warranty | Product DetailsBrasnd Name:XFXXFX Model:R7 240A 2GCooler Type:Single fanVideo Memory Type:GDDR3Usage Scenario:Enthusiast OverclockingChipset Manufacturer:AMDChip Process:7NMMemory Clock(Mhz):4600MHzGPU Model:Radeon R7 240Video Memory Capacity:2 GBProduct Category:Desktop Graphics CardsProduct Features:HDCP ReadyApplication:DesktopInterface Type:PCI Express 3.0 X16Origin:CN(Origin)Output Interface Type:VGA(DSub),DVII,HDMI 2.0 X 1Power Connector:NONEMemory Interface:128 BitStream Processors:320Model Number:R7 240 / 240AResolution:4096 x 2160Package:NoLaunch Date:2016Core Clock(Mhz):780 MHzMHzDirectX:DirectX 12Unit Type:piecePackage Weight:0XFXRadeon R7 240 /240A2GBGPUVideo graphics cardsProduct Description: 100% Original Radeon R7240/240A isSend random Not 100% new ! But 100% original and tested working before shipment Does not include original box and CD drive disc 100% Genuine 2GB GDDR3128 Bit Core frequency:780MHz Memory frequency: 4600MHz The maximum resolution:4960 × 2160 Interface Type:PCI Express 3.0 16X I/O interface:HDMI DVIVGA 3D API: DirectX 12 、OpenGL 4.3 Support HDCP:YES The maximum power consumption: 40W Recommended power: 400W aboveNote:This card is not 100% new.so it should have marks on it(It may have small blemishes just in appearance).But we fully check and testing before delivery(3DMARK And FurMark). Please do not place order if you mind.About the TAX：You have a chance to be taxed, the customs will randomly inspect the packageWe will try our best to help you，But If you only accept 100% without tax, please do not orderRunning The 3DMARK And FurMark to before shipment'Specifications of USED XFX R7 240 2GB Graphics Card GPU Radeon R7 240A 2GB AMD Video Screen Cards Desktop PC Computer Game Map Videocard VGA HDMI PCI-EBrandOEMSKU3234246202_PH-16255065283gpu_interfacePCI-Egpu_sloth_widthSingle SlotGraphic Card ModelR7 240power_consumption40winput_voltage100-240 VRGB LightingNoVideo_OutputhdmiGraphic Card ChipsetAMDModelUSED-298473Cooler_TypeSingle FanGraphics Memory2GBWattage (watt)400w abovePlug TypeCNWarranty TypeInternational Seller WarrantyWarranty Period1 YearWhats in the box USED XFX R7 240 2GB Graphics Card GPU Radeon R7 240A 2GB AMD Video Screen Cards Desktop PC Computer Game Map Videocard VGA HDMI PCI-E X 1VIEW MORE",1343.84,1531.0,4.3,0,3.0,2,random Pala to. zzzzzzZzz Hindi sya XFX brand. Good Very bad. duman Lang nilinisan. halatang stock . good nasira na agad Di pa isang buwan.. madumi masyado Yung loob. kapal Ng alikabok parang ariw Ng uling. unti unti na din nabubulok Yung mga sulda.,5,fake,5,https://img.lazcdn.com/g/p/3ab3da74e92d8252fb6677117a2c5798.jpg_720x720q80.jpg_.webp
TRUE,USED XFX R7 240 2GB Graphics Card GPU Radeon R7 240A 2GB AMD Video Screen Cards Desktop PC Computer Game Map Videocard VGA HDMI PCI-E,"BrandXFX | SKU3802028117_PH-20216729225 | Graphics Memory2GB | Slot OccupancyDual Slot | Cooler_TypeSingle Fan | Graphic Card ModelAMD Radeon R7 200 Series | ModelR7 240 | Warranty TypeLocal Manufacturer Warranty | Power Connector : NONE Product Category : Desktop Graphics Cards Usage Scenario : Enthusiast & Overclocking Product Features : HDCP Ready Max Resolution : 4096 x 2160 Chip Process : 7NM Stream Processors : 320 DirectX : DirectX 12 Cooler Type : Single fan Output Interface Type : VGA(D-Sub),DVI-I,HDMI 2.0 X 1 Video Memory Type : GDDR3 Memory Interface : 128 Bit Chipset Manufacturer : AMD Package : No Launch Date : 2016 Core Clock(Mhz) : 780 MHzMHz Memory Clock(Mhz) : 4600MHz Application : Desktop Interface Type : PCI Express 3.0 X16 Video Memory Capacity : 2 GB GPU Model : Radeon R7 240 Brand Name : XFX XFX Model : R7 240A 2G Origin : Mainland China Model Number : R7 240 / 240A Unit Type : piece Package Weight : 0.8kg | XFX Radeon R7 240 / 240A 2GB GPU Video graphics cards Product Description: • 100% Original Radeon R7 240/240A is Send random • Not 100% new ! But 100% original and tested working before shipment • Does not include original box and CD drive disc • 100% Genuine 2GB GDDR3 128 Bit • Core frequency:780MHz • Memory frequency: 4600MHz • The maximum resolution:4960 × 2160 • Interface Type:PCI Express 3.0 16X • I/O interface:HDMI DVI VGA • 3D API: DirectX 12 、OpenGL 4.3 • Support HDCP:YES • The maximum power consumption: 40W • Recommended power: 400W above Note: This card is not 100% new .so it should have marks on it(It may have small blemishes just in appearance). But we fully check and testing before delivery(3DMARK And FurMark). Please do not place order if you mind. About the TAX：You have a chance to be taxed, the customs will randomly inspect the package We will try our best to help you，But If you only accept 100% without tax, please do not order Running The 3DMARK And FurMark to before shipment '",1499.0,2699.0,4.5,0,4.6,14,Fan does not work :-( unsatisfied client here :-( I hope this item can be replaced :-(,5,goosodooddodododododododood wowowowowowowowowowowowowowowowowowoeoeoeoeoeoeoeoeoeoeo,5,https://img.lazcdn.com/g/p/9c01563b5f17a016e5f6a99fe3c79cec.jpg_720x720q80.jpg_.webp
,Desktop Graphics Card GT750 GTX550TI GTS450 GTX760 960 GT610 730 1G Gaming New Condition No Crossfire Support AMD GPU Brand,,3049.0,4200.0,4.8,0,5.0,16,sira yung fan plastic kasi nagawan ko nmn nag paraan working naman sana tumagal,5,"Sa product, mukhang ok naman test ko nalang ng husto sa intel motherboard. Sa packaging, well packed naman. Kay seller, great job! napa ship agad yung order. Sa delivery, mabilis dumating sa area namin.",5,https://img.lazcdn.com/g/ff/kf/Seabd6a3c36944c00a877a8ddb384e335E.jpg_720x720q80.jpg_.webp
,SOYO AMD RX 590 8GB Placa De Video Gaming Graphics Card GDDR5 256Bit PCI Express 3.0 ×16 6Pin Radeon GPU rx590 Series,"BrandSOYO | SKU4606034932_PH-26451000530 | Slot OccupancyDual Slot | Cooler_TypeDouble Fans | RGB LightingVR READY | Graphics MemoryGDDR5 | graphic_card_chipsetAMD | Graphic Card ModelDesktop Graphics Cards | gpu_interfacePCI Express 3.0x16 | Wattage (W)6pin | conditionNew | Video_OutputDVI | Warranty TypeNo Warranty | •High Resolution Display :The SOYO Radeon RX590 8G Graphics Cards boasts a maximum resolution of 4096 x 2160, ensuring crisp and clear visuals for your gaming or video rendering needs. • Double Fan Cooler Type :Equipped with a double fan cooler type, this graphics card ensures optimal temperature control, preventing overheating and enhancing the longevity of the card. • GDDR5 Video Memory :Featuring GDDR5 video memory, this card provides ample storage capacity for heavy-duty graphics tasks, ensuring smooth performance and high-quality output. • PCI Express 3.0 X16 Interface :With its PCI Express 3.0 X16 interface, this graphics card guarantees fast and reliable data transfer, enhancing your computing experience. ● Description of graphics card parameters： •Display core: AMD Redon RX 590 GME •Core technology: 14nm •Stream processor: 2304 •Memory capacity: 8GB •Memory type: GDDR5 •Memory bit width: 256bit •Bus interface type: PCI Express X16 3.0 •Display interface: HDMI+DP+DVI •External power supply: 6Pin power supply ● If you need to use a video adapter, please note: 1. Compatibility prompt: Some graphics cards may have compatibility problems with video adapter devices. Before using them, it is recommended to consult the official manuals of graphics cards and external devices to confirm the specifications and parameters (such as resolution and refresh rate) that support the adapter to avoid flicker and black screen. 2. Interface matching: Make sure that the adapter interface type is completely matched with the video card output interface and the input interface of the external device (such as HDMI to DP, DVI to VGA, etc.). Mismatching may lead to signal transmission failure, equipment burning, and even short circuit risk.3.AMD official website graphics driver download:https://www.amd.com/zh-hans/ ●.AMD official website graphics driver download:https://www.amd.com/zh-hans/",8825.41,11473.03,4.8,0,5.0,7,"Functionality：Testing for now, i will edit the review after sa mga test, Wuwa game has a 53 Degrees Celsius max temp. Quality：Maganda yung build quality, may mga independent heatsink yung mga vital parts. Material：Metal back frame, high quality front plastic and fans, and motherboard is ok naman. Naka gamit na ako ng Maxsun Brand last year, RX580, so far walang problema kahit ilang games, using also MSI Afterburner and set custom fan, if mainit ang lugar, while playing i will always remove side glass panel para hindi mainit sa loob ng case. Testing for now... Maxsun brand is a well known, we have customer using Maxsun products, so far walang balik kasi sira, so far goods lahat. Thank you so much for your detailed review! We're glad to hear that you're enjoying the build quality and performance of our product. We appreciate your feedback on the temperature and will take it into consideration for future improvements. If you have any more thoughts or need assistance, feel free to reach out. Enjoy your gaming experience!",5,"haven't tested it yet just need to buy hdmi or dvi cable packaging is nice and the item is sealed and its brandnew no sign of usage and anything EDIT: Tested it already it works smoothly tested on red dead redemption 1 and 2 on high settings(NOT OVERCLOCKED YET) and got 67 fps above and the temperature is 60C° to 72C° just need a little tuning on the fans rpm to lower the temp but over all its working perfectly and its a legit RX 590 Gme. i'm using i3-13100f just need to upgrade my cpu so it doesn't bottleneck Thank you so much for your detailed review and sharing your experience with our product! We're thrilled to hear that it's working smoothly for you, especially with demanding games like Red Dead Redemption. We appreciate your feedback on the temperature and are glad you're happy with the performance. If you have any questions or need further assistance, feel free to reach out.",5,https://img.lazcdn.com/g/ff/kf/S437e960d9dad4101b12f7feb62827e51o.jpg_720x720q80.jpg_.webp
,USED XFX RX 580 8GB 2304SP Graphics Cards 8GB ETH AMD Radeon RX580 Screen Cards GPU Desktop Computer Game,,6299.0,7899.0,4.5,0,5.0,3,great great great b nnnnnnnnnnnnnnnjhbbbbbbbjbbnnbbnnjjbbbnnjjjjnnnnnnnnnnnnnnn Thank you for your valuable evaluation and support of our storeThank you for your valuable evaluation and support of our store,5,gsnnssnnssnnsnsnsnssnnsnsnsnssnsnsnsnsnsnsnsnssssns shwubwbabauahhababababbaba Thank you for your valuable evaluation and support of our store,5,https://img.lazcdn.com/g/p/70125e2f2ffbbe91d9fc927181fcfba7.jpg_720x720q80.jpg_.webp
,Asus GT730 SL-2GD5-BRK 2GB DDR5 64BIT Low Profile Graphics Card | Graphic Card | Video Card | GPU,,4638.0,4962.0,4.8,0,5.0,11,"easy to use. madali lang ikabit. plug and play. mura ko lang sya nabili. thanks sa seller, legit",5,it works.. finally upgraded my grandpa pc.. very happy.. thank you seller.. budget graphics card at an affordable price.. packaging was superb and delivery was fast. thank you and sa uulitin..,5,https://img.lazcdn.com/g/p/e2a44884d9af3633222e64c9a5660d67.jpg_720x720q80.jpg_.webp
